,investigation_type,injury_severity,aircraft_damage,make,model,weather_condition,broad_phase_of_flight,event_year,event_month
131981,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,10
131988,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,10
131994,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,10
131995,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,10
132001,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,10
132002,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,10
132003,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,10
132004,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,10
132007,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,10
132011,Unknown,1,Unknown,piper,PA-28,Unknown,Unknown,1966,10
132012,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,10
132013,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,10
132014,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,10
132016,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,10
132017,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,10
132018,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,10
132022,Unknown,1,Unknown,piper,PA-24,Unknown,Unknown,1966,10
132023,Unknown,1,Unknown,piper,PA-22,Unknown,Unknown,1966,10
132028,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,10
132029,Unknown,1,Unknown,piper,PA-28,Unknown,Unknown,1966,10
132030,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,10
132031,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,10
132032,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,10
132033,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,10
132034,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,10
132036,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,10
132039,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,10
132045,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,10
132049,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,10
132055,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,10
132058,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,10
132061,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,10
132062,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,10
132066,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,10
132068,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,10
132070,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,9
132073,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132081,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132083,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132086,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,9
132088,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132091,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132095,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132096,Unknown,1,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132098,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132101,Unknown,1,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132104,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132111,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132115,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132118,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132120,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,9
132122,Unknown,1,Unknown,cessna,172,Unknown,Unknown,1966,9
132123,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132130,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,9
132131,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132135,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132138,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132139,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132142,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132143,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132144,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132154,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132164,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132169,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132170,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132176,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132183,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132187,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132188,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132189,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132192,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,9
132200,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132203,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,9
132213,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132218,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132219,Unknown,1,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132220,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,9
132223,Unknown,1,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132227,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132229,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132230,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132233,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132234,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132235,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132239,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132241,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132246,Unknown,1,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132248,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,9
132249,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132250,Unknown,1,Unknown,piper,PA-18,Unknown,Unknown,1966,9
132253,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132254,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132258,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132260,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,9
132262,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132265,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132268,Unknown,1,Unknown,cessna,150,Unknown,Unknown,1966,9
132269,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132270,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,9
132272,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132279,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132281,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132284,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,9
132291,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,9
132294,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132297,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,9
132300,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132308,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,9
132310,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132311,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132316,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,9
132319,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132320,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132321,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,9
132323,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132324,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132327,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132328,Unknown,1,Unknown,piper,PA-18,Unknown,Unknown,1966,9
132329,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,9
132334,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132335,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132336,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,9
132339,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132343,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132346,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132347,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132349,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,9
132355,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132356,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132360,Unknown,1,Unknown,cessna,182,Unknown,Unknown,1966,9
132361,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132364,Unknown,1,Unknown,cessna,172,Unknown,Unknown,1966,9
132369,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132371,Unknown,1,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132372,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,9
132381,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132382,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,9
132383,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132387,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132392,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132393,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132394,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132396,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,9
132400,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132401,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,9
132404,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132413,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132424,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132428,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132430,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132431,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132437,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132440,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132441,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132443,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132449,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,9
132450,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132452,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132464,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132465,Unknown,1,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132468,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132472,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132473,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,9
132475,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132476,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,9
132481,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,9
132483,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132485,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,9
132489,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,9
132494,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132499,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132501,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,9
132507,Unknown,1,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132508,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132509,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132511,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132514,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132518,Unknown,1,Unknown,cessna,172,Unknown,Unknown,1966,9
132519,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132520,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,9
132522,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132524,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132526,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132534,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132535,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132538,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,9
132544,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132545,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,9
132547,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,9
132549,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132553,Unknown,1,Unknown,piper,PA-24,Unknown,Unknown,1966,9
132555,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,9
132566,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132569,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132571,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132572,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132573,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132577,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132579,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,8
132580,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,8
132581,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132584,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,8
132592,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,8
132596,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132598,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132602,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132613,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132619,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132627,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132628,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132632,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132634,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132635,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,8
132638,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132641,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132643,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132646,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132653,Unknown,1,Unknown,piper,PA-18,Unknown,Unknown,1966,8
132655,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132657,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132658,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132659,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132662,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132664,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,8
132667,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132671,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132673,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,8
132674,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132675,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132677,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132680,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132681,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,8
132682,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132685,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132688,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,8
132691,Unknown,1,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132693,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132696,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132698,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132700,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132703,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132707,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132708,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132711,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,8
132712,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132716,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132717,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132718,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,8
132722,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132724,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132727,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132729,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132730,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132738,Unknown,1,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132739,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,8
132744,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132747,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132748,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132750,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132759,Unknown,1,Unknown,piper,PA-18,Unknown,Unknown,1966,8
132763,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,8
132764,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132768,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132770,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132771,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132774,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132778,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132782,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132787,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132794,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132800,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132802,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132805,Unknown,1,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132808,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132811,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132813,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132816,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132819,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132822,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,8
132826,Unknown,1,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132831,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,8
132834,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132836,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132839,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132844,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132848,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132849,Unknown,1,Unknown,piper,PA-18,Unknown,Unknown,1966,8
132850,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132852,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132855,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132857,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,8
132859,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132863,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,8
132869,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132884,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132888,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132889,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,8
132893,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132907,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132917,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132919,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132920,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132923,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132933,Unknown,1,Unknown,cessna,172,Unknown,Unknown,1966,8
132935,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,8
132939,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132947,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132948,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,8
132949,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,8
132950,Unknown,1,Unknown,piper,PA-25,Unknown,Unknown,1966,8
132955,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,8
132957,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
132958,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132959,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132961,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
132962,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,8
132964,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,8
132973,Unknown,1,Unknown,piper,PA-28,Unknown,Unknown,1966,8
132979,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
132991,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,8
132995,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
133002,Unknown,1,Unknown,cessna,172,Unknown,Unknown,1966,8
133003,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
133005,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133008,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
133009,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,8
133013,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
133015,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133017,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
133018,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
133022,Unknown,1,Unknown,piper,PA-22,Unknown,Unknown,1966,8
133026,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
133030,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,8
133037,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133038,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133042,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,8
133043,Unknown,1,Unknown,piper,PA-28,Unknown,Unknown,1966,8
133044,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
133047,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133048,Unknown,1,Unknown,piper,PA-28,Unknown,Unknown,1966,8
133049,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133053,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,8
133055,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133058,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
133059,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
133060,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
133067,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133073,Unknown,1,Unknown,piper,PA-24,Unknown,Unknown,1966,8
133074,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133078,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133081,Unknown,0,Unknown,cessna,182,Unknown,Unknown,1966,8
133086,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
133087,Unknown,1,Unknown,piper,PA-24,Unknown,Unknown,1966,8
133089,Unknown,0,Unknown,piper,PA-24,Unknown,Unknown,1966,8
133090,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
133094,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,8
133095,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
133101,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
133103,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
133105,Unknown,0,Unknown,piper,PA-25,Unknown,Unknown,1966,8
133106,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,8
133109,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
133114,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133116,Unknown,0,Unknown,piper,PA-28,Unknown,Unknown,1966,8
133120,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133121,Unknown,0,Unknown,cessna,180,Unknown,Unknown,1966,8
133122,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,8
133123,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133126,Unknown,0,Unknown,piper,PA-22,Unknown,Unknown,1966,8
133128,Unknown,0,Unknown,cessna,172,Unknown,Unknown,1966,8
133130,Unknown,0,Unknown,cessna,150,Unknown,Unknown,1966,8
133132,Unknown,0,Unknown,piper,PA-18,Unknown,Unknown,1966,8
